average_speed|distance|elapsed_time|elev_high|elev_low|hashed_id|max_speed|moving_time|total_elevation_gain|age_0.0|age_1.0|age_2.0|trainer_onehot|workout_type_10.0|workout_type_11.0|workout_type_12.0|weekday_Friday|weekday_Monday|weekday_Saturday|weekday_Sunday|weekday_Thursday|weekday_Tuesday|weekday_Wednesday|daypart_afternoon|daypart_dawn|daypart_evening|daypart_forenoon|daypart_morning|daypart_night
7.064|24957.5|3819.0|162.6|95.4|4348472.0|10.3|3533.0|47.0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
8.777000000000001|48798.7|5699.0|173.6|89.4|4348472.0|14.7|5560.0|126.0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
9.921|48207.9|4859.0|94.4|81.4|4348472.0|12.7|4859.0|36.0|0|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0
8.329|14425.4|1781.0|167.6|116.6|4348472.0|11.4|1732.0|33.0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0
3.051|14107.8|5177.0|191.2|169.4|4348472.0|9.3|4624.0|68.0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
8.44|25867.5|3946.0|320.4|176.6|4348472.0|14.9|3065.0|180.0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.485|27930.9|4490.0|264.2|182.2|4348472.0|11.3|4307.0|156.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
7.308|25001.7|3493.0|255.2|189.8|4348472.0|12.3|3421.0|52.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.647|27816.6|5196.0|272.4|186.2|4348472.0|13.0|4185.0|156.0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
7.486000000000001|25199.1|3639.0|233.0|167.8|4348472.0|16.7|3366.0|45.0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
6.332000000000001|29619.5|4873.0|261.2|171.2|4348472.0|12.9|4678.0|170.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
7.051|25031.7|3583.0|224.6|0.0|4348472.0|14.5|3550.0|43.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.82|29461.3|5444.0|275.0|190.6|4348472.0|11.3|5062.0|165.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.712999999999999|25024.8|3784.0|248.2|178.4|4348472.0|10.7|3728.0|49.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.2989999999999995|27963.0|4439.0|224.8|139.8|4348472.0|10.9|4439.0|151.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.843999999999999|25042.6|3728.0|187.4|123.0|4348472.0|11.9|3659.0|51.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.019|38268.4|6560.0|233.4|151.8|4348472.0|12.1|6358.0|162.0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.962000000000001|25662.8|3773.0|210.6|145.0|4348472.0|10.1|3686.0|42.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
6.2379999999999995|11034.8|1769.0|231.2|203.6|4348472.0|10.5|1769.0|98.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.105|27708.7|4539.0|229.0|144.8|4348472.0|11.5|4539.0|152.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
7.141|25058.6|3540.0|190.0|123.6|4348472.0|10.4|3509.0|43.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.4|40639.8|9804.0|367.8|131.4|4348472.0|10.7|7526.0|366.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
7.497000000000001|21801.2|2908.0|188.0|137.0|4348472.0|10.8|2908.0|67.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
5.566|23137.3|4639.0|395.8|239.8|4348472.0|11.5|4157.0|358.0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
5.651|28069.2|4967.0|293.6|215.0|4348472.0|11.4|4967.0|146.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
7.157|25000.6|3532.0|244.8|183.8|4348472.0|10.4|3493.0|49.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.671|24984.5|3842.0|257.0|185.8|4348472.0|10.6|3745.0|48.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.065|24995.7|4213.0|345.6|287.8|4348472.0|9.9|4121.0|90.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.382999999999999|24920.9|3938.0|376.8|306.8|4348472.0|12.6|3904.0|45.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.644|24992.4|4459.0|398.4|331.2|4348472.0|9.5|4428.0|99.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.476|24966.0|3884.0|380.6|315.8|4348472.0|10.6|3855.0|55.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.029|24991.5|4145.0|321.6|249.6|4348472.0|9.6|4145.0|102.0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.382999999999999|24975.6|3972.0|282.4|213.8|4348472.0|9.2|3913.0|56.0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
5.5920000000000005|24933.5|4526.0|363.4|296.0|4348472.0|9.7|4459.0|94.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
5.944|24882.6|4254.0|302.2|240.0|4348472.0|10.3|4186.0|62.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4.908|27798.6|5775.0|273.2|184.8|4348472.0|9.3|5664.0|179.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
5.6370000000000005|24939.9|4620.0|251.2|177.6|4348472.0|10.3|4424.0|53.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.797999999999999|24935.2|4399.0|225.4|155.0|4348472.0|10.2|4301.0|108.0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.019|24962.0|4147.0|185.2|111.6|4348472.0|8.9|4147.0|51.0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
3.915|16739.4|5295.0|295.4|149.2|4348472.0|9.3|4276.0|175.0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
5.968999999999999|26109.4|4555.0|203.4|139.6|4348472.0|9.2|4374.0|90.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.206|24977.2|4079.0|209.8|139.8|4348472.0|9.8|4025.0|50.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.751|10863.5|1889.0|216.6|175.6|4348472.0|8.5|1889.0|54.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.422999999999999|10964.4|1707.0|225.4|182.2|4348472.0|8.7|1707.0|14.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5.691|25030.4|4462.0|241.8|175.6|4348472.0|9.0|4398.0|99.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
5.966|24921.6|4279.0|224.2|155.4|4348472.0|8.4|4177.0|47.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.567|25252.2|4587.0|181.2|112.4|4348472.0|9.6|4536.0|104.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
5.974|25006.8|4270.0|142.0|73.2|4348472.0|10.3|4186.0|51.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
6.412999999999999|10869.9|1710.0|211.6|171.4|4348472.0|9.8|1695.0|54.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.42|10926.3|1702.0|205.0|0.0|4348472.0|9.9|1702.0|10.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.678|11020.8|1941.0|231.2|193.4|4348472.0|8.0|1941.0|51.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.478|10921.3|1715.0|265.0|222.8|4348472.0|10.8|1686.0|9.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.858|10883.8|1882.0|263.2|221.4|4348472.0|8.8|1858.0|56.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.57|10964.8|1669.0|234.8|194.6|4348472.0|8.9|1669.0|23.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.916|10868.3|1860.0|191.0|146.6|4348472.0|9.0|1837.0|59.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.867999999999999|10900.0|1587.0|174.0|133.2|4348472.0|10.6|1587.0|14.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.314|10865.8|1721.0|151.8|110.6|4348472.0|8.5|1721.0|53.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.676|10961.8|1681.0|152.8|109.4|4348472.0|12.2|1642.0|14.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
6.016|100637.0|19049.0|330.4|218.4|4348472.0|10.0|16728.0|273.0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
5.568|12879.7|2330.0|153.8|109.4|4348472.0|8.7|2313.0|56.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.584|10968.3|1666.0|127.2|84.4|4348472.0|9.2|1666.0|15.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
5.992000000000001|24885.9|4257.0|99.2|41.6|4348472.0|9.5|4153.0|100.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.443|25019.7|4021.0|98.8|31.4|4348472.0|10.4|3883.0|50.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6.207000000000001|28389.6|5632.0|119.8|60.6|4348472.0|9.3|4574.0|87.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.3839999999999995|25012.7|3943.0|188.6|114.0|4348472.0|8.8|3918.0|49.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.13|10875.5|1774.0|192.2|149.8|4348472.0|7.9|1774.0|53.0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.391|10915.2|1946.0|179.6|137.6|4348472.0|9.7|1708.0|15.0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
5.614|25453.3|4990.0|283.0|222.6|4348472.0|9.0|4534.0|88.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.176|24968.4|4159.0|315.4|0.0|4348472.0|10.1|4043.0|49.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4.985|24514.9|4918.0|310.4|221.6|4348472.0|11.8|4918.0|211.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.539|25011.2|3893.0|191.0|129.0|4348472.0|9.2|3825.0|70.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.9|24521.9|4156.0|257.4|177.6|4348472.0|13.6|4156.0|181.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.6690000000000005|23861.3|3643.0|258.0|0.0|4348472.0|12.5|3578.0|74.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.184|24515.0|3964.0|328.0|248.0|4348472.0|11.9|3964.0|187.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.255|23813.9|3807.0|308.2|254.2|4348472.0|11.3|3807.0|77.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.172999999999999|18657.6|3607.0|317.6|260.8|4348472.0|11.4|3607.0|128.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.934|23852.2|3473.0|271.0|222.8|4348472.0|14.4|3440.0|90.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.301|27724.1|5230.0|260.8|179.2|4348472.0|11.4|5230.0|219.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.765|23807.6|3519.0|191.2|140.4|4348472.0|12.8|3519.0|85.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.381|24531.2|4559.0|188.6|107.2|4348472.0|11.7|4559.0|191.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.606|23788.7|3663.0|186.2|133.6|4348472.0|11.1|3601.0|78.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.662000000000001|24526.0|4484.0|209.0|129.8|4348472.0|10.7|4332.0|184.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.535|23805.9|3673.0|178.6|124.2|4348472.0|11.1|3643.0|76.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.4030000000000005|18721.7|3465.0|230.6|160.6|4348472.0|9.2|3465.0|125.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.651|23803.8|3579.0|116.8|69.6|4348472.0|10.5|3579.0|85.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.939|24583.0|4174.0|163.6|84.0|4348472.0|11.3|4139.0|184.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.202000000000001|23835.4|3843.0|155.8|100.2|4348472.0|9.8|3843.0|71.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.553|6264.1|1166.0|112.2|92.4|4348472.0|9.6|1128.0|23.0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
4.928999999999999|72991.8|19238.0|444.0|8.2|4348472.0|14.7|14809.0|891.0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
5.871|87752.8|16849.0|307.4|0.0|4348472.0|17.6|14948.0|649.0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
5.57|181062.0|36971.0|736.4|143.2|4348472.0|17.1|32505.0|1639.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5.444|68823.9|15372.0|131.6|15.6|4348472.0|11.5|12641.0|226.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
4.5489999999999995|26427.4|7038.0|191.0|-15.8|4348472.0|11.7|5809.0|323.0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0
5.301|58289.0|14050.0|229.8|-9.4|4348472.0|15.2|10996.0|723.0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
5.906000000000001|10867.5|1840.0|-32.8|-72.6|4348472.0|9.2|1840.0|50.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
6.905|10965.9|1674.0|-53.4|-95.0|4348472.0|9.0|1588.0|11.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5.718999999999999|10431.5|1824.0|-46.0|-85.6|4348472.0|7.8|1824.0|52.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
7.098|10966.0|1615.0|0.0|-114.0|4348472.0|9.5|1545.0|12.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0
5.874|10895.9|1855.0|-68.4|-110.0|4348472.0|8.1|1855.0|55.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
6.776|10962.8|1618.0|-71.2|-114.4|4348472.0|11.1|1618.0|9.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5.739|25213.3|4393.0|-18.4|-100.8|4348472.0|10.7|4393.0|204.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.511|23851.0|3774.0|-36.8|-92.6|4348472.0|9.9|3663.0|79.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.976|24658.4|4170.0|136.6|58.4|4348472.0|11.3|4126.0|171.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
7.44|23928.4|3278.0|182.2|133.4|4348472.0|17.4|3216.0|84.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.608|25223.5|4498.0|147.2|61.6|4348472.0|12.3|4498.0|203.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.59|23948.1|3634.0|84.2|35.0|4348472.0|10.7|3634.0|91.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.346|25216.5|4717.0|42.2|-41.6|4348472.0|10.9|4717.0|190.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.207999999999999|23948.7|3922.0|-23.2|-75.0|4348472.0|9.7|3858.0|84.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.667000000000001|25241.2|4454.0|0.2|-86.0|4348472.0|10.4|4454.0|201.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.763999999999999|23793.8|4372.0|-42.0|-96.6|4348472.0|9.8|4128.0|98.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.607|25642.9|4573.0|-5.8|-90.0|4348472.0|10.2|4573.0|201.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.149|23857.7|3959.0|-32.8|-91.4|4348472.0|9.4|3880.0|86.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.152|19379.0|3150.0|23.8|-39.2|4348472.0|11.9|3150.0|124.0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.434|23870.2|3733.0|14.8|-38.4|4348472.0|9.8|3710.0|84.0|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
6.028|12358.2|2065.0|76.6|36.4|4348472.0|9.3|2050.0|65.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.853|12205.5|1837.0|107.0|60.8|4348472.0|11.4|1781.0|19.0|0|1|0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.6579999999999995|12188.0|2194.0|306.2|268.2|4348472.0|8.1|2154.0|60.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.57|12206.2|1904.0|312.4|274.6|4348472.0|9.1|1858.0|26.0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.7139999999999995|12142.1|2223.0|230.6|188.2|4348472.0|9.6|2125.0|62.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.613|12207.5|1946.0|230.6|185.6|4348472.0|10.7|1846.0|25.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4.938|16203.1|3336.0|220.6|151.0|4348472.0|10.4|3281.0|142.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.454|12243.5|1967.0|166.4|124.0|4348472.0|8.6|1897.0|21.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.593999999999999|15237.6|2724.0|148.6|77.2|4348472.0|10.5|2724.0|139.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.422999999999999|12197.6|2066.0|119.2|73.6|4348472.0|8.9|1899.0|19.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
4.931|40022.3|8407.0|199.0|125.3|4348472.0|11.0|8117.0|222.6|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
6.587000000000001|12205.3|1885.0|167.6|125.0|4348472.0|8.9|1853.0|20.0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
5.442|15254.3|2913.0|171.0|100.2|4348472.0|10.1|2803.0|132.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
7.109|12114.4|1846.0|149.2|108.0|4348472.0|9.7|1704.0|17.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.363|15246.7|2843.0|193.0|124.4|4348472.0|11.1|2843.0|136.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.565|12191.3|1898.0|175.4|129.6|4348472.0|9.5|1857.0|23.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.655|15279.2|3634.0|213.8|143.8|4348472.0|10.0|2702.0|127.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
7.0329999999999995|12187.7|1767.0|192.4|148.8|4348472.0|9.6|1733.0|18.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.315|15435.6|2904.0|208.6|138.0|4348472.0|10.5|2904.0|132.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.879|12210.4|1853.0|174.0|131.8|4348472.0|9.4|1775.0|17.0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.547000000000001|15366.1|2862.0|184.8|118.4|4348472.0|10.9|2770.0|135.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.642|12195.3|1906.0|184.8|140.2|4348472.0|11.6|1836.0|21.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
5.358|14439.4|2779.0|223.0|140.9|4348472.0|9.6|2695.0|167.6|0|1|0|0|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.54|12053.2|1913.0|119.6|75.6|4348472.0|9.1|1843.0|16.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.694|14229.2|2524.0|141.0|54.6|4348472.0|11.3|2499.0|152.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.742000000000001|12189.1|1907.0|90.6|45.8|4348472.0|9.2|1808.0|20.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.101|14608.5|2932.0|104.2|38.6|4348472.0|10.5|2864.0|157.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.665|12203.1|1846.0|88.4|44.0|4348472.0|9.7|1831.0|22.0|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.809|14440.7|2559.0|222.2|140.9|4348472.0|10.6|2486.0|179.4|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.322|12201.5|1948.0|158.2|108.6|4348472.0|8.3|1930.0|18.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.539|8743.2|1353.0|357.8|261.4|4348472.0|12.4|1337.0|35.0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
4.046|15349.8|3810.0|464.2|323.4|4348472.0|12.7|3794.0|334.0|0|1|0|0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
4.8839999999999995|8810.9|1992.0|281.7|181.0|4348472.0|9.5|1804.0|139.5|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
4.82|79611.6|18927.0|209.8|120.0|4348472.0|10.6|16518.0|345.0|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
5.486000000000001|19682.0|4476.0|211.7|134.7|4348472.0|10.6|3588.0|167.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.754|12258.4|2117.0|191.6|144.6|4348472.0|9.8|1815.0|29.2|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.067|15539.8|3109.0|217.4|140.9|4348472.0|13.1|3067.0|169.2|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.761|12244.6|2234.0|191.2|144.6|4348472.0|9.8|1811.0|29.2|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.083|15369.5|3215.0|211.7|140.9|4348472.0|10.5|3024.0|151.5|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.66|12273.8|2154.0|191.2|144.6|4348472.0|9.3|1843.0|31.3|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5.09|16034.5|3251.0|219.3|140.9|4348472.0|12.0|3150.0|176.8|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.649|12255.0|2129.0|191.1|144.6|4348472.0|9.9|1843.0|31.4|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5.444|15478.4|3011.0|211.8|140.9|4348472.0|11.1|2843.0|151.2|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
6.6160000000000005|12271.9|2068.0|191.1|144.6|4348472.0|9.6|1855.0|31.7|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
4.3919999999999995|24104.2|5791.0|351.9|184.1|4348472.0|12.6|5488.0|412.7|0|1|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
4.452|33617.3|7788.0|398.0|181.0|4348472.0|12.3|7551.0|531.8|0|1|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
5.212000000000001|15568.4|3124.0|218.4|140.9|4348472.0|12.2|2987.0|175.5|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.87|12262.6|2053.0|191.1|144.6|4348472.0|11.0|1785.0|31.4|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4.989|15679.0|4065.0|218.1|140.9|4348472.0|11.9|3143.0|168.6|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.861000000000001|12335.4|1986.0|191.2|144.6|4348472.0|10.1|1798.0|29.6|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
3.839|32040.4|8852.0|427.0|181.0|4348472.0|13.0|8345.0|683.7|0|1|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
5.132999999999999|17458.8|3458.0|218.9|140.9|4348472.0|12.3|3401.0|188.1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
6.6739999999999995|12267.6|2046.0|191.2|144.6|4348472.0|9.7|1838.0|31.6|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
